date,ticker,name,market,close,change_rate,volume,trading_value
2026-08-26,035420,NAVER,KOSPI,223000.0,1.1337868480725624,448533,100022859000
2026-08-26,207940,삼성바이오로직스,KOSPI,1601000.0,1.0094637223974765,27445,43939445000
2026-08-26,005380,현대차,KOSPI,423500.0,0.5938242280285035,289642,122663387000
2026-08-26,005930,삼성전자,KOSPI,261500.0,1.7509727626459144,19532523,5107754764500
2026-08-26,000660,SK하이닉스,KOSPI,1688000.0,0.5959475566150179,2923810,4935391280000
2026-08-26,035420,NAVER,KOSPI,220000.0,-0.22675736961451248,634210,139526200000
2026-08-26,207940,삼성바이오로직스,KOSPI,1599000.0,0.8832807570977917,40816,65264784000
2026-08-26,005380,현대차,KOSPI,408000.0,-3.0878859857482186,949402,387356016000
2026-08-27,005930,삼성전자,KOSPI,266000.0,1.7208413001912046,16599729,4415527914000
2026-08-27,000660,SK하이닉스,KOSPI,1730000.0,2.4881516587677726,3157859,5463096070000
2026-08-27,035420,NAVER,KOSPI,216500.0,-1.5909090909090908,765068,165637222000
2026-08-27,207940,삼성바이오로직스,KOSPI,1594000.0,-0.31269543464665417,29767,47448598000
2026-08-27,005380,현대차,KOSPI,398000.0,-2.450980392156863,1150372,457848056000
2026-08-27,005930,삼성전자,KOSPI,266000.0,1.7208413001912046,16599729,4415527914000
2026-08-27,000660,SK하이닉스,KOSPI,1730000.0,2.4881516587677726,3157859,5463096070000
2026-08-27,035420,NAVER,KOSPI,216500.0,-1.5909090909090908,765068,165637222000
2026-08-27,207940,삼성바이오로직스,KOSPI,1594000.0,-0.31269543464665417,29767,47448598000
2026-08-27,005380,현대차,KOSPI,398000.0,-2.450980392156863,1150372,457848056000
2026-08-27,005930,삼성전자,KOSPI,266000.0,1.7208413001912046,16599729,4415527914000
2026-08-27,000660,SK하이닉스,KOSPI,1730000.0,2.4881516587677726,3157859,5463096070000
2026-08-27,035420,NAVER,KOSPI,216500.0,-1.5909090909090908,765068,165637222000
2026-08-27,207940,삼성바이오로직스,KOSPI,1594000.0,-0.31269543464665417,29767,47448598000
2026-08-27,005380,현대차,KOSPI,398000.0,-2.450980392156863,1150372,457848056000
